,user_id,position,career,updated_at,want_to_be,desired_role,benefits_in_companies,name,type,my_languages_,level_languages_,my_languages_1,level_languages_1,my_languages_2,level_languages_2,benefits_in_companies_1,benefits_in_companies_2,benefits_in_companies_3
754,77087,coordinadora analista de requerimientos,ingeniería de sistemas,2023-09-01 12:59:11,employment,data scientist,flexible_schedules,analítica,my_knowledge,EN,intermediate,not,basic,not,basic,scholarships,formation,laboral_training
755,52843,coordinadora de laboratorio,ingeniería de materiales,2021-11-24 08:18:16,freelancer,"soporte y asesor informatico, diseñador web.",bonuses,google calendar,digital_tools,EN,intermediate,IT,basic,not,basic,study_opportunities,flexible_schedules,scholarships
756,92441,el ultimo cargo fue la práctica pero ya la termine,pregado ingeniero de sistemas,2023-09-01 13:04:26,freelancer,el asignado,study_opportunities,python,my_knowledge,"[['not', 'basic']]",intermediate,not,basic,not,basic,home_office,laboral_training,scholarships
757,1961505,empleado,programación de sotfware,2023-09-01 13:36:33,employment,"ingeniero de datos, ciencia de datos",study_opportunities,computadores,my_knowledge,EN,intermediate,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
758,1961911,desempleado,geremcia de proyectos / ingeniero de sistemas,2023-09-01 13:36:41,employment,lider de ti,study_opportunities,computadores,my_knowledge,EN,advanced,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
759,55444,administrador,tecnologo en sistemas de informacion,2023-09-01 12:39:14,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,trabajo en equipo,my_knowledge,ES,intermediate,not,basic,not,basic,flexible_schedules,home_office,distraction_spaces
760,82673,administrador,ingeniería de sistemas,2023-09-01 13:01:07,employment,desarrollador de software remoto,salary_increase,internet,digital_tools,EN,basic,not,basic,not,basic,formation,scholarships,flexible_schedules
761,1965835,empleado,comunicaciones,2023-09-01 14:01:13,employment,auditor,study_opportunities,ventas,my_knowledge,ES,advanced,not,basic,not,basic,pet_care,free_time,travels
762,1963011,empleado,maestría en desarrollo agropecuario sustentable,2023-05-06 11:25:22,employment,coordinador,flexible_schedule,pedagogía,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
763,43994,gerente de nuevas unidades de negocio,administración de negocios internacionales,2023-09-01 12:29:18,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,mercado de tecnologia en colombia,my_knowledge,ES,advanced,EN,advanced,not,basic,flexible_schedules,scholarships,prepaid_medicine
764,112645,analista de servicios generales / transporte aereo,especialista en gerencia / master business intelligence,2023-09-01 13:10:22,first_job,empleo,prepaid_medicine,análisis de datos,my_knowledge,EN,intermediate,not,basic,not,basic,free_time,bonuses,flexible_schedules
765,67368,consultor senior,publicidad,2023-09-01 12:49:50,freelancer,data scientist,study_opportunities,atención al cliente,my_knowledge,ES,advanced,EN,intermediate,not,basic,scholarships,free_time,travels
766,81078,none,programación de software,2023-09-11 09:45:23,employment,desarrollador de software remoto,study_opportunities,aplicación de pruebas,my_knowledge,EN,basic,not,basic,not,basic,laboral_training,distraction_spaces,scholarships
767,1958271,empleado,ingeniería mecatrónica,2023-09-01 13:26:16,employment,desarrollador,flexible_schedule,ingeniería,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
768,82666,desempleado,tecnología en sistemas,2023-09-01 13:01:07,employment,desarrollador de software remoto,events,analítica,my_knowledge,ES,advanced,not,basic,not,basic,study_opportunities,distraction_spaces,scholarships
769,84459,desarrollador interfaz registro mascotas perdidas,ingeniería de sistemas,2023-09-01 13:01:39,first_job,desarrollador fullstack,bonuses,desarrollo de software,my_knowledge,EN,basic,ES,advanced,not,basic,study_opportunities,salary_increase,laboral_training
770,90575,none,ingeniería mecánica,2023-09-01 13:03:45,first_job,el asignado,study_opportunities,tecnología,my_knowledge,EN,advanced,IT,intermediate,ES,advanced,laboral_training,events,formation
771,103411,subcoordinador de multimedia,producción multimedia,2023-09-01 13:08:02,freelancer,analista backoffice,bonuses,edición de video,my_knowledge,EN,basic,not,basic,not,basic,study_opportunities,scholarships,distraction_spaces
772,72796,auxiliar de integracion de informacion,gestion de procesos industriales,2023-09-01 12:53:53,employment,data scientist,laboral_training,análisis de datos,my_knowledge,EN,basic,not,basic,not,basic,flexible_schedule,child_care,scholarships
773,92840,desarrollador,desarrollo y produccion de audiovisuales,2023-09-01 13:04:31,employment,analista de datos / gobierno y gestión ti,bonuses,diseño web,my_knowledge,EN,basic,not,basic,not,basic,study_opportunities,flexible_schedules,laboral_training
774,100749,analista funcional,tecnico en sistemas,2023-09-01 13:07:13,employment,analista backoffice,bonuses,conocimiento de redes,my_knowledge,ES,advanced,not,basic,not,basic,study_opportunities,parties_for_employees,agreements
775,1384379,none,ingenieria industrial,2023-10-06 11:40:04,employment,ingeniera industrial,study_opportunities,analítica,my_knowledge,ES,advanced,EN,intermediate,not,basic,distraction_spaces,laboral_training,personal_recognition
776,1878465,none,ingenieria de sistemas,2023-09-01 13:23:16,employment,desarrollador de software,study_opportunities,calidad,my_knowledge,ES,advanced,EN,basic,not,basic,"[""a""]",child_care,formation
777,39031,none,delineante de arquitectura e ingeniería,2023-09-01 12:24:24,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,"ingenieria civil, sanitaria",my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
778,1962131,empleado,gestion de procesos industriales,2023-09-01 13:36:49,employment,cargos relacionados con recursos y gestión del talento humano,study_opportunities,selección,my_knowledge,EN,basic,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
779,1877967,desarrollador web,ingeniería de sistemas,2023-09-01 13:23:14,employment,desarrollador de software,study_opportunities,metodologías ágiles,my_knowledge,ES,advanced,EN,intermediate,not,basic,flexible_schedules,laboral_training,personal_recognition
780,103795,empresario,desarrollador de sofware,2023-09-01 13:08:05,entrepreneur,analista backoffice,bonuses,logística,my_knowledge,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,scholarships,prepaid_medicine,distraction_spaces
781,1977415,creador de videos | content creator,tecnólogo en producción de multimedia,2023-09-01 14:08:06,employment,creador de videos | editor de video/audiovisual | content creator | productor de multimedia,scholarships,creatividad,my_knowledge,ES,advanced,EN,basic,not,basic,formation,salary_increase,flexible_schedules
782,362759,none,certified tech developer,2023-09-01 13:23:08,first_job,data engineer / data scientist,flexible_schedule,administración,my_knowledge,not,basic,not,basic,not,basic,child_care,child_care,personal_recognition
783,33103,ingeniera de proyectos,ingeniería de control,2023-09-01 12:09:46,employment,"soporte y asesor informatico, diseñador web.",bonuses,autocad,digital_tools,not,basic,not,basic,not,basic,study_opportunities,prepaid_medicine,scholarships
784,83479,none,ingeniería industrial,2023-09-01 13:01:22,employment,"soporte y asesor informatico, diseñador web.",formation,diseño web,my_knowledge,EN,intermediate,not,basic,not,basic,salary_increase,bonuses,study_opportunities
785,177323,residente interventoria,ingeniería civil,2023-09-01 13:21:48,entrepreneur,data engineer / data scientist,flexible_schedules,auditoria,my_knowledge,SIMPLE,basic,not,basic,not,basic,prepaid_medicine,home_office,personal_recognition
786,100666,estudiante,bachillerato,2023-09-01 13:07:12,first_job,analista backoffice,study_opportunities,dibujo,my_knowledge,ES,advanced,EN,intermediate,not,basic,flexible_schedules,distraction_spaces,laboral_training
787,82128,control de calidad cadena de producción,ingeniería mecatrónica,2023-09-01 13:00:59,employment,desarrollador de software remoto,bonuses,ingles,my_knowledge,ES,advanced,EN,intermediate,not,basic,study_opportunities,flexible_schedules,prepaid_medicine
788,1958673,empleado,técnico en manejo de gestión ambiental,2023-09-01 13:26:19,employment,analista de datos,flexible_schedule,trabajo,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
789,1965913,desempleado,ingenieria de sistemas,2023-09-01 14:06:08,employment,"administrador, creador de cursos",study_opportunities,atención,my_knowledge,ES,advanced,not,basic,not,basic,pet_care,free_time,travels
790,147385,asesor,banca y finanzas,2023-09-01 13:18:46,employment,data engineer / data scientist,study_opportunities,finanzas,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,child_care,personal_recognition
791,84618,empleado,tecnología en información,2023-09-01 13:01:41,employment,project manager,bonuses,manejo de software,my_knowledge,ES,advanced,EN,advanced,not,basic,study_opportunities,flexible_schedules,scholarships
792,77825,ux professional,adsi,2023-09-01 12:59:28,employment,"analista qa junior , analista de pruebas",study_opportunities,diseño web,my_knowledge,EN,intermediate,not,basic,not,basic,scholarships,formation,free_time
793,1963659,desempleado,geografia,2023-05-06 21:55:43,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedule,geografía,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
794,49738,gerente,"diseño de moda, administración, mercadeo",2023-09-01 12:31:52,entrepreneur,"soporte y asesor informatico, diseñador web.",laboral_training,google calendar,digital_tools,ES,advanced,EN,intermediate,not,basic,prepaid_medicine,child_care,flexible_schedules
795,56298,none,maestria en evaluacion y aseguramiento de la calidad de la educacion,2021-02-24 17:26:59,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,profesional,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
796,1975763,none,"desarrollo de software, ofimática, administración",2023-09-01 14:07:50,practice,técnico o jefe de calidad e información,flexible_schedules,proyectos,my_knowledge,ES,advanced,not,basic,not,basic,study_opportunities,scholarships,home_office
797,133765,none,técnico en sistemas,2023-09-01 13:15:24,employment,analista backoffice,study_opportunities,soporte técnico,my_knowledge,EN,basic,ES,advanced,not,basic,flexible_schedules,formation,flexible_schedules
798,87717,uk civil servant,bsc political science and international relations,2023-09-01 13:03:08,practice,desarrollador de software,study_opportunities,política,my_knowledge,EN,advanced,FR,intermediate,DE,basic,flexible_schedules,home_office,personal_recognition
799,54747,none,maestria en evaluacion y aseguramiento de la calidad de la educacion,2023-09-01 12:39:03,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,mejora,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
800,1961317,empleado,ingeniería industrial,2023-09-01 13:36:32,employment,lider,study_opportunities,optimización,my_knowledge,EN,intermediate,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
801,116458,líder de comunidad,estudios culturales,2023-09-01 13:10:59,employment,"desarrollador backend, fullstack, lider tecnico",study_opportunities,creatividad,my_knowledge,EN,intermediate,PT,advanced,not,basic,travels,salary_increase,formation
802,72882,analista de aplicaciones,ingeniería de sistemas,2023-09-01 12:53:54,employment,data scientist,bonuses,manejo de computadores,my_knowledge,EN,basic,not,basic,not,basic,study_opportunities,flexible_schedules,scholarships
803,123693,promotor de lectura,universidad del tolima,2023-09-01 13:11:41,employment,"desarrollador backend, fullstack, lider tecnico",study_opportunities,educación,my_knowledge,EN,basic,not,basic,not,basic,"[""a""]","[""a""]",personal_recognition
804,30660,none,producción multimedial,2023-09-01 12:08:36,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,corel draw,digital_tools,not,basic,not,basic,not,basic,flexible_schedules,child_care,flexible_schedules
805,153693,aux judicial del juzgado segundo de familia ibagué,derecho,2023-09-01 13:19:23,employment,data engineer / data scientist,flexible_schedule,docencia,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,child_care,personal_recognition
806,1955223,director de marketing,instalaciones hidraulicas sanitarias y de gas.,2023-09-01 13:24:17,employment,qa tester,bonuses,comercial,my_knowledge,EN,intermediate,not,basic,not,basic,laboral_training,prepaid_medicine,formation
807,1964605,empleado,ingeniería de sistemas,2023-09-01 13:37:15,employment,project manager ; analista comercial,study_opportunities,estadística,my_knowledge,EN,basic,not,basic,not,basic,child_care,free_time,travels
808,100196,none,tecnología en redes y seguridad informática,2023-09-01 13:07:06,"[""a""]",analista backoffice,study_opportunities,python,my_knowledge,not,basic,not,basic,not,basic,distraction_spaces,distraction_spaces,flexible_schedules
809,60671,none,diseño ux - ui,2023-09-01 12:42:10,employment,data scientist,bonuses,design sprint,my_knowledge,ES,advanced,EN,intermediate,not,basic,study_opportunities,flexible_schedules,scholarships
810,1961959,empleado,proyectos,2023-09-01 13:36:41,employment,"ingeniero de datos, ciencia de datos",study_opportunities,gestión,my_knowledge,EN,advanced,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
811,61482,profesional de proyectos,quimica,2023-09-01 12:42:41,employment,data scientist,study_opportunities,visual studio code,digital_tools,ES,advanced,EN,intermediate,not,basic,bonuses,laboral_training,flexible_schedules
812,55631,none,maestria en evaluacion y aseguramiento de la calidad de la educacion,2023-09-01 12:40:05,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,resolución de conflictos,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
813,47162,none,comunicadora social y periodista,2023-09-01 12:30:18,employment,"soporte y asesor informatico, diseñador web.",bonuses,memail,digital_tools,EN,intermediate,not,basic,not,basic,personal_recognition,laboral_training,home_office
814,144353,soporte técnico,tecnologo en implementación de tics,2023-10-27 17:14:32,employment,desarrollador backend. || bases de datos.,study_opportunities,excel,digital_tools,EN,intermediate,PT,basic,ES,advanced,scholarships,laboral_training,bonuses
815,1961151,desempleado,administración de empresas y soporte ti,2023-09-01 13:36:31,employment,relacionado a administración.,study_opportunities,aprendizaje,my_knowledge,EN,basic,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
816,86502,generalista de recursos humanos,ingeniería de sistemas,2023-09-01 13:02:21,freelancer,desarrollador de software,bonuses,responsabilidad social,my_knowledge,not,basic,not,basic,not,basic,study_opportunities,flexible_schedules,agreements
817,14445,profesional de proyectos,ingeniería industrial,2023-09-01 11:53:48,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,excel avanzado,my_knowledge,ES,advanced,EN,intermediate,not,basic,scholarships,prepaid_medicine,home_office
818,1958411,empleado,archivística,2023-09-01 13:26:17,employment,"desarrollador web, desarrollador de software, administrador de proyecto",flexible_schedule,control,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
819,1964165,empleado,programación,2023-05-07 23:04:11,employment,tester,study_opportunities,alimentos,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,free_time,travels
820,39678,none,ingeniería en gestión empresarial,2023-09-01 12:24:34,entrepreneur,"soporte y asesor informatico, diseñador web.",bonuses,calidad,my_knowledge,not,basic,not,basic,not,basic,study_opportunities,child_care,flexible_schedules
821,1960507,none,ingeniería de sistemas,2023-07-23 17:18:47,employment,supervisor e implementador,study_opportunities,implementación,my_knowledge,EN,basic,not,basic,not,basic,prepaid_medicine,salary_increase,distraction_spaces
822,46852,gerente industrial iot,magister en pensamiento estratégico y prospectiva,2023-09-01 12:30:14,freelancer,"soporte y asesor informatico, diseñador web.",bonuses,slack,digital_tools,EN,intermediate,not,basic,not,basic,study_opportunities,flexible_schedules,flexible_schedules
823,141337,técnico mesa de ayuda,análisis y desarrollo de sistemas de información,2023-09-01 13:17:55,employment,data engineer / data scientist,study_opportunities,paquete office,my_knowledge,EN,basic,not,basic,not,basic,scholarships,prepaid_medicine,distraction_spaces
824,34433,none,planeacion y desarrollo social,2023-09-01 12:10:19,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,formulacion de proyectos,my_knowledge,not,basic,not,basic,not,basic,flexible_schedules,child_care,flexible_schedules
825,80782,analista de información,habilidades en programación,2023-09-01 13:00:34,employment,desarrollador de software remoto,bonuses,crm,my_knowledge,ES,advanced,EN,basic,not,basic,study_opportunities,parties_for_employees,agreements
826,92959,coordinador regional de inventarios,administración de empresas,2023-09-01 13:04:38,employment,analista de datos / gobierno y gestión ti,study_opportunities,procesos administrativos,my_knowledge,EN,basic,not,basic,not,basic,bonuses,salary_increase,scholarships
827,1959639,empleado,ingenieria electónica,2023-09-01 13:29:42,employment,dirección,flexible_schedule,formación,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
828,107700,none,analisis y diseño de sistemas de informacion,2023-09-01 13:08:38,employment,programador,study_opportunities,desarrollo de software,my_knowledge,ES,advanced,EN,intermediate,not,basic,prepaid_medicine,distraction_spaces,scholarships
829,37347,none,contaduria publica,2023-09-01 12:23:59,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,•	office,digital_tools,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
830,1982941,desallorador web | diseñador web,"desarrollo de software, ofimática, administración",2023-11-16 18:15:07,employment,practicante en áreas de administración y afines,flexible_schedules,trabajo en equipo,my_knowledge,EN,basic,not,basic,not,basic,laboral_training,personal_recognition,free_time
831,37859,none,psicólogo,2023-09-01 12:24:07,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,office,digital_tools,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
832,1957875,empleado,ingenieria mecatronica,2023-09-01 13:24:41,employment,desarrollador de software,flexible_schedule,mysql,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
833,1964195,empleado,ingenieria de sistemas,2023-05-08 04:42:34,employment,desarrollador front end,study_opportunities,linux,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,free_time,travels
834,73372,auxiliar técnico,profesional en deportes,2023-09-01 12:54:01,employment,data scientist,study_opportunities,atención al cliente,my_knowledge,ES,advanced,not,basic,not,basic,distraction_spaces,home_office,flexible_schedules
835,33913,none,psicologia,2023-09-01 12:09:59,entrepreneur,"soporte y asesor informatico, diseñador web.",study_opportunities,problemáticas subjetivas,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
836,113536,none,programación de software,2023-09-01 13:10:29,first_job,practicante en áreas de administración y afines,study_opportunities,contabilidad,my_knowledge,ES,advanced,EN,intermediate,not,basic,prepaid_medicine,"[""a""]",flexible_schedules
837,51659,none,maestria en evaluacion y aseguramiento de la calidad de la educacion,2023-09-01 12:31:56,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,transformación,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
838,170681,estudiante,técnico en operación de procesos industriales,2023-09-01 13:21:23,first_job,data engineer / data scientist,bonuses,administración,my_knowledge,ES,advanced,EN,basic,not,basic,study_opportunities,flexible_schedules,scholarships
839,84646,analista procesos senior,ingeniería de productividad y calidad,2023-09-01 13:01:41,employment,desarrollador de software,bonuses,optimización de procesos,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,flexible_schedules,laboral_training
840,123483,none,ing sistemas,2023-09-01 13:11:39,employment,"desarrollador backend, fullstack, lider tecnico",study_opportunities,analítica,my_knowledge,not,basic,not,basic,not,basic,"[""a""]","[""a""]",personal_recognition
841,1965007,desempleado,licenciatura educación básica énfasis matemática,2023-09-01 14:00:58,employment,product owner,study_opportunities,administración,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
842,63889,none,ingeniería industrial,2023-09-01 12:46:14,employment,data scientist,study_opportunities,google calendar,digital_tools,EN,advanced,not,basic,not,basic,prepaid_medicine,laboral_training,distraction_spaces
843,1963367,desempleado,ingenieria en telecomunicaciones,2023-08-29 00:41:09,employment,"product owner,analista funcional, scrum",flexible_schedules,diseño,my_knowledge,EN,intermediate,AR,basic,"[['not', 'basic']]",basic,laboral_training,formation,free_time
844,1981081,practicante visión artificial,"ingeniería civil, estudiante de ing. aeroespacial",2023-10-31 10:56:44,employment,desarrollador visión artificial,study_opportunities,ingeniería,my_knowledge,ES,advanced,EN,intermediate,not,basic,home_office,scholarships,travels
845,128012,arquitecto,especialización en ingeniería de la construcción,2023-09-01 13:13:24,employment,desarrollador de software,free_time,construcción,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,salary_increase,distraction_spaces
846,146309,asistente de gerencia,tecnologia en gestión de negocios,2023-09-01 13:18:40,employment,data engineer / data scientist,events,python,digital_tools,EN,intermediate,not,basic,not,basic,formation,child_care,personal_recognition
847,1966019,desempleado,tecnologo en gestion de establecimientos de alimentos y bebidas,2023-09-01 14:06:08,employment,front-end developer,study_opportunities,logística,my_knowledge,EN,advanced,not,basic,not,basic,pet_care,free_time,travels
848,77083,none,técnico en sistemas,2023-09-01 12:59:11,first_job,data scientist,flexible_schedules,tecnología,my_knowledge,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,scholarships,flexible_schedule,free_time
849,98477,analista de sistemas,analisis y desarrollo de sistemas de informacion,2023-09-01 13:06:29,employment,analista de datos / gobierno y gestión ti,study_opportunities,aprendizaje automático,my_knowledge,EN,basic,not,basic,not,basic,flexible_schedules,agreements,home_office
850,53721,auxiliar juridico,derecho,2023-09-01 12:38:48,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,google calendar,digital_tools,EN,intermediate,not,basic,not,basic,distraction_spaces,laboral_training,flexible_schedules
851,55704,none,maestria en evaluacion y aseguramiento de la calidad de la educacion,2023-05-09 07:10:17,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,marketing,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
852,168003,ingeniero programador,univercitario,2023-09-01 13:21:12,freelancer,data engineer / data scientist,flexible_schedule,bases de datos,my_knowledge,not,basic,not,basic,not,basic,child_care,child_care,personal_recognition
853,1971121,diseñador de experiencias o servicios,dev,2023-09-01 14:07:01,employment,diseño de experiencias o servicios,study_opportunities,metodologías ágiles,my_knowledge,EN,intermediate,not,basic,not,basic,laboral_training,home_office,prepaid_medicine
854,111338,none,ingeniería de sistemas y computación,2023-09-01 13:10:05,first_job,empleo,study_opportunities,excel avanzado,my_knowledge,ES,advanced,EN,basic,not,basic,prepaid_medicine,distraction_spaces,scholarships
855,128944,auxiliar de ingenieria,ingenieria civil,2023-09-01 13:13:52,employment,desarrollador de software,flexible_schedule,calculo,my_knowledge,ES,advanced,not,basic,not,basic,"[""a""]",distraction_spaces,personal_recognition
856,1963485,desempleado,programacion; enfermeria; belleza,2023-05-06 17:42:06,employment,"desarrollador backend, fullstack, lider tecnico",flexible_schedule,capacitación,my_knowledge,EN,advanced,not,basic,not,basic,pet_care,free_time,travels
857,36929,none,ingeniería agronómica,2023-09-01 12:11:43,entrepreneur,"soporte y asesor informatico, diseñador web.",flexible_schedules,fitopatología,my_knowledge,not,basic,not,basic,not,basic,bonuses,child_care,flexible_schedules
858,108655,freelance developer,mision tic 2022,2023-09-01 13:09:10,first_job,empleo,study_opportunities,python,my_knowledge,EN,advanced,not,basic,not,basic,prepaid_medicine,distraction_spaces,scholarships
859,1964135,empleado,programacion; enfermeria; belleza,2023-05-07 21:57:00,employment,desarrollador front end,study_opportunities,matemáticas,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,free_time,travels
860,1978121,none,"desarrollo de software, ofimática, administración",2023-10-06 08:45:36,employment,diseñadora ux ui,study_opportunities,gestión de la innovación,my_knowledge,EN,intermediate,ES,advanced,not,basic,flexible_schedules,prepaid_medicine,home_office
861,1957727,desempleado,diseño grafico,2023-09-01 13:24:39,employment,desarrollador fullstack|diseñador ux/ui,flexible_schedule,ilustración,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
862,79652,gerente infraestructura ti,ingeniería de sistemas,2023-09-01 12:59:57,employment,"analista qa junior , analista de pruebas",bonuses,redes sociales,digital_tools,ES,advanced,EN,intermediate,not,basic,free_time,study_opportunities,laboral_training
863,92624,pasante de investigación,ingeniería biológica,2023-09-01 13:04:28,employment,analista de datos / gobierno y gestión ti,bonuses,idiomas,my_knowledge,ES,advanced,EN,advanced,PT,basic,study_opportunities,flexible_schedules,scholarships
864,1964075,desarrollador backend,tecnología en desarrollo de software,2023-06-20 13:24:43,first_job,desarrollador backend,formation,desarrollo de software,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,free_time,travels
865,1977603,lider de gestión humana,"desarrollo de software, ofimática, administración",2023-09-01 14:08:06,employment,practicante en áreas de administración y afines,flexible_schedules,mejora continua,my_knowledge,EN,advanced,ES,advanced,PT,intermediate,prepaid_medicine,salary_increase,travels
866,1957969,empleado,contaduría pública,2023-09-01 13:24:42,employment,director del proyecto,flexible_schedule,auditorias,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
867,1961701,empleado,administracion logística,2023-09-01 13:36:39,employment,coordinadora,study_opportunities,administración,my_knowledge,ES,advanced,not,basic,not,basic,home_office,formation,salary_increase
868,156919,auxiliar administrativo y contable,contaduria publica,2023-09-01 13:19:56,employment,data engineer / data scientist,flexible_schedules,finanzas,my_knowledge,ES,basic,not,basic,not,basic,salary_increase,free_time,personal_recognition
869,1962993,empleado,ingeniería industrial,2023-05-06 11:20:27,employment,coordinador de producción/logística,flexible_schedule,ciencias,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
870,176893,desarrollador,bootcamp: desarrollo web,2023-09-01 13:21:45,first_job,data engineer / data scientist,flexible_schedule,javascript,digital_tools,EN,intermediate,ES,advanced,not,basic,child_care,child_care,personal_recognition
871,54568,none,maestria en evaluacion y aseguramiento de la calidad de la educacion,2021-02-24 17:24:10,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,universidad,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
872,89742,asesor empresarial,maestría,2023-09-01 13:03:37,employment,el asignado,study_opportunities,emprendimiento,my_knowledge,EN,advanced,not,basic,not,basic,bonuses,"[""a""]",scholarships
873,94882,expert engineer,ingeniería en sistemas,2023-09-01 13:05:16,employment,analista de datos / gobierno y gestión ti,bonuses,cloud computing,my_knowledge,EN,intermediate,FR,basic,PT,basic,study_opportunities,flexible_schedules,prepaid_medicine
874,101566,"docente universitario, emprendedor/empresario",profesional en comercio internacional,2023-09-01 13:07:28,employment,analista backoffice,bonuses,gestión,my_knowledge,EN,advanced,PT,intermediate,not,basic,prepaid_medicine,home_office,formation
875,1959485,desempleado,ingeniería en mecatrónica. gerencia.,2023-09-01 13:29:41,employment,"programador, educador",flexible_schedule,creatividad,my_knowledge,EN,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
876,71242,auxiliar administrativo y sistemas,"ingeniería de sistemas, derecho (estudios en curso)",2023-09-01 12:53:24,freelancer,data scientist,bonuses,análisis de datos,my_knowledge,ES,advanced,EN,intermediate,not,basic,study_opportunities,flexible_schedules,home_office
877,92424,voluntario,ingeniería mecánica,2023-09-01 13:04:25,first_job,el asignado,bonuses,python,my_knowledge,EN,intermediate,FR,basic,not,basic,study_opportunities,scholarships,laboral_training
878,83301,estudiante,técnico en programación de software,2023-09-01 13:01:19,first_job,"soporte y asesor informatico, diseñador web.",bonuses,desarrollo de software,my_knowledge,not,basic,not,basic,not,basic,distraction_spaces,personal_recognition,travels
879,91736,líder de proyectos mentalidad y cultura - innpulsa colombia,mba con especialidad en marketing y ventas,2023-09-01 13:04:09,employment,el asignado,bonuses,proyectos,my_knowledge,EN,"[['not', 'basic']]",not,basic,not,basic,flexible_schedules,agreements,study_opportunities
880,1963135,docente universitario/consultor independiente,profesional en comercio internacional,2023-07-26 17:20:26,employment,"desarrollador aprendiz, desarrollo de negocios",flexible_schedule,administración,my_knowledge,EN,intermediate,PT,basic,not,basic,pet_care,free_time,travels
881,49092,investigador asociado,biología,2023-09-01 12:31:43,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,inglés-francés,my_knowledge,ES,advanced,EN,advanced,FR,advanced,laboral_training,scholarships,flexible_schedules
882,1975757,creative virtual assistant,adm. de negocios de comunicación y entretenimiento,2023-09-01 14:07:50,employment,digital project manager,flexible_schedules,manejo de personal,my_knowledge,ES,advanced,EN,basic,not,basic,bonuses,study_opportunities,salary_increase
